fecha,nombre,telefono,nicho,ciudad,resultado,ghl_contact_id,pipeline,error
2026-03-24 15:01:55,Brothers Heating & Cooling Inc. & Brothers Perfect Construction LLC,(773) 387-7394,HVAC,"Chicago, IL",OK,dry-run,,
2026-03-24 15:01:55,Hermanos HVAC,(773) 368-0896,HVAC,"Chicago, IL",OK,dry-run,,
2026-03-24 15:01:55,CENTRO TECNICO LATINO USA,(832) 897-9711,HVAC,"Houston, TX",OK,dry-run,,
2026-03-24 15:01:55,"Latino's Ready Mix Concrete, LLC",(214) 752-8553,Remodeling,"Dallas, TX",OK,dry-run,,
2026-03-24 15:01:55,ENCUENTRO HISPANO,(213) 909-8095,HVAC,"Los Angeles, CA",OK,dry-run,,
2026-03-24 15:01:55,Remodelaciones Pintura Exterior Interior Dayron Miami,(786) 431-9974,Remodeling,"Miami, FL",OK,dry-run,,
2026-03-24 15:01:55,Home Remodeling Services/ Servicios de Remodelacion,(786) 568-2007,Remodeling,"Miami, FL",OK,dry-run,,
2026-03-24 15:01:55,Clases de Aire Acondicionado y Electricidad en Miami/ Fundación Latina USA/H.V.A.C,(786) 650-6600,HVAC,"Miami, FL",OK,dry-run,,
2026-03-24 15:01:55,LATINO HOME IMPROVEMENST LLC,nan,Roofing,"New York, NY",OK,dry-run,,
2026-03-24 15:01:55,Thomas Brothers Remodeling,(719) 745-5100,Remodeling,"Denver, CO",OK,dry-run,,
2026-03-24 15:15:45,Brothers Heating & Cooling Inc. & Brothers Perfect Construction LLC,(773) 387-7394,HVAC,"Chicago, IL",SKIP/ERROR: error creando contacto: 422 Client Error: Unprocessable Entity for url: https://services.leadconnectorhq.com/contacts/,,,error creando contacto: 422 Client Error: Unprocessable Entity for url: https://services.leadconnectorhq.com/contacts/
2026-03-24 15:15:46,Hermanos HVAC,(773) 368-0896,HVAC,"Chicago, IL",SKIP/ERROR: error creando contacto: 422 Client Error: Unprocessable Entity for url: https://services.leadconnectorhq.com/contacts/,,,error creando contacto: 422 Client Error: Unprocessable Entity for url: https://services.leadconnectorhq.com/contacts/
2026-03-24 15:15:47,CENTRO TECNICO LATINO USA,(832) 897-9711,HVAC,"Houston, TX",SKIP/ERROR: error creando contacto: 422 Client Error: Unprocessable Entity for url: https://services.leadconnectorhq.com/contacts/,,,error creando contacto: 422 Client Error: Unprocessable Entity for url: https://services.leadconnectorhq.com/contacts/
2026-03-24 15:15:47,"Latino's Ready Mix Concrete, LLC",(214) 752-8553,Remodeling,"Dallas, TX",SKIP/ERROR: error creando contacto: 422 Client Error: Unprocessable Entity for url: https://services.leadconnectorhq.com/contacts/,,,error creando contacto: 422 Client Error: Unprocessable Entity for url: https://services.leadconnectorhq.com/contacts/
2026-03-24 15:15:48,ENCUENTRO HISPANO,(213) 909-8095,HVAC,"Los Angeles, CA",SKIP/ERROR: error creando contacto: 422 Client Error: Unprocessable Entity for url: https://services.leadconnectorhq.com/contacts/,,,error creando contacto: 422 Client Error: Unprocessable Entity for url: https://services.leadconnectorhq.com/contacts/
2026-03-24 15:15:49,Remodelaciones Pintura Exterior Interior Dayron Miami,(786) 431-9974,Remodeling,"Miami, FL",SKIP/ERROR: error creando contacto: 422 Client Error: Unprocessable Entity for url: https://services.leadconnectorhq.com/contacts/,,,error creando contacto: 422 Client Error: Unprocessable Entity for url: https://services.leadconnectorhq.com/contacts/
2026-03-24 15:15:50,Home Remodeling Services/ Servicios de Remodelacion,(786) 568-2007,Remodeling,"Miami, FL",SKIP/ERROR: error creando contacto: 422 Client Error: Unprocessable Entity for url: https://services.leadconnectorhq.com/contacts/,,,error creando contacto: 422 Client Error: Unprocessable Entity for url: https://services.leadconnectorhq.com/contacts/
2026-03-24 15:15:51,Clases de Aire Acondicionado y Electricidad en Miami/ Fundación Latina USA/H.V.A.C,(786) 650-6600,HVAC,"Miami, FL",SKIP/ERROR: error creando contacto: 422 Client Error: Unprocessable Entity for url: https://services.leadconnectorhq.com/contacts/,,,error creando contacto: 422 Client Error: Unprocessable Entity for url: https://services.leadconnectorhq.com/contacts/
2026-03-24 15:15:52,LATINO HOME IMPROVEMENST LLC,nan,Roofing,"New York, NY",SKIP/ERROR: error creando contacto: 422 Client Error: Unprocessable Entity for url: https://services.leadconnectorhq.com/contacts/,,,error creando contacto: 422 Client Error: Unprocessable Entity for url: https://services.leadconnectorhq.com/contacts/
2026-03-24 15:15:52,Thomas Brothers Remodeling,(719) 745-5100,Remodeling,"Denver, CO",SKIP/ERROR: error creando contacto: 422 Client Error: Unprocessable Entity for url: https://services.leadconnectorhq.com/contacts/,,,error creando contacto: 422 Client Error: Unprocessable Entity for url: https://services.leadconnectorhq.com/contacts/
2026-03-24 15:26:52,Brothers Heating & Cooling Inc. & Brothers Perfect Construction LLC,(773) 387-7394,HVAC,"Chicago, IL",SKIP/ERROR: error creando contacto: 422 Client Error: Unprocessable Entity for url: https://services.leadconnectorhq.com/contacts/,,,error creando contacto: 422 Client Error: Unprocessable Entity for url: https://services.leadconnectorhq.com/contacts/
2026-03-24 15:26:52,Hermanos HVAC,(773) 368-0896,HVAC,"Chicago, IL",SKIP/ERROR: error creando contacto: 422 Client Error: Unprocessable Entity for url: https://services.leadconnectorhq.com/contacts/,,,error creando contacto: 422 Client Error: Unprocessable Entity for url: https://services.leadconnectorhq.com/contacts/
2026-03-24 15:26:53,CENTRO TECNICO LATINO USA,(832) 897-9711,HVAC,"Houston, TX",SKIP/ERROR: error creando contacto: 422 Client Error: Unprocessable Entity for url: https://services.leadconnectorhq.com/contacts/,,,error creando contacto: 422 Client Error: Unprocessable Entity for url: https://services.leadconnectorhq.com/contacts/
2026-03-24 15:26:54,"Latino's Ready Mix Concrete, LLC",(214) 752-8553,Remodeling,"Dallas, TX",SKIP/ERROR: error creando contacto: 422 Client Error: Unprocessable Entity for url: https://services.leadconnectorhq.com/contacts/,,,error creando contacto: 422 Client Error: Unprocessable Entity for url: https://services.leadconnectorhq.com/contacts/
2026-03-24 15:26:55,ENCUENTRO HISPANO,(213) 909-8095,HVAC,"Los Angeles, CA",SKIP/ERROR: error creando contacto: 422 Client Error: Unprocessable Entity for url: https://services.leadconnectorhq.com/contacts/,,,error creando contacto: 422 Client Error: Unprocessable Entity for url: https://services.leadconnectorhq.com/contacts/
2026-03-24 15:26:56,Remodelaciones Pintura Exterior Interior Dayron Miami,(786) 431-9974,Remodeling,"Miami, FL",SKIP/ERROR: error creando contacto: 422 Client Error: Unprocessable Entity for url: https://services.leadconnectorhq.com/contacts/,,,error creando contacto: 422 Client Error: Unprocessable Entity for url: https://services.leadconnectorhq.com/contacts/
2026-03-24 15:26:57,Home Remodeling Services/ Servicios de Remodelacion,(786) 568-2007,Remodeling,"Miami, FL",SKIP/ERROR: error creando contacto: 422 Client Error: Unprocessable Entity for url: https://services.leadconnectorhq.com/contacts/,,,error creando contacto: 422 Client Error: Unprocessable Entity for url: https://services.leadconnectorhq.com/contacts/
2026-03-24 15:26:58,Clases de Aire Acondicionado y Electricidad en Miami/ Fundación Latina USA/H.V.A.C,(786) 650-6600,HVAC,"Miami, FL",SKIP/ERROR: error creando contacto: 422 Client Error: Unprocessable Entity for url: https://services.leadconnectorhq.com/contacts/,,,error creando contacto: 422 Client Error: Unprocessable Entity for url: https://services.leadconnectorhq.com/contacts/
2026-03-24 15:26:59,LATINO HOME IMPROVEMENST LLC,nan,Roofing,"New York, NY",SKIP/ERROR: error creando contacto: 422 Client Error: Unprocessable Entity for url: https://services.leadconnectorhq.com/contacts/,,,error creando contacto: 422 Client Error: Unprocessable Entity for url: https://services.leadconnectorhq.com/contacts/
2026-03-24 15:26:59,Thomas Brothers Remodeling,(719) 745-5100,Remodeling,"Denver, CO",SKIP/ERROR: error creando contacto: 422 Client Error: Unprocessable Entity for url: https://services.leadconnectorhq.com/contacts/,,,error creando contacto: 422 Client Error: Unprocessable Entity for url: https://services.leadconnectorhq.com/contacts/
2026-03-24 15:29:22,Brothers Heating & Cooling Inc. & Brothers Perfect Construction LLC,(773) 387-7394,HVAC,"Chicago, IL",SKIP/ERROR: error creando contacto: 422 Client Error: Unprocessable Entity for url: https://services.leadconnectorhq.com/contacts/,,,error creando contacto: 422 Client Error: Unprocessable Entity for url: https://services.leadconnectorhq.com/contacts/
2026-03-24 15:29:23,Hermanos HVAC,(773) 368-0896,HVAC,"Chicago, IL",SKIP/ERROR: error creando contacto: 422 Client Error: Unprocessable Entity for url: https://services.leadconnectorhq.com/contacts/,,,error creando contacto: 422 Client Error: Unprocessable Entity for url: https://services.leadconnectorhq.com/contacts/
2026-03-24 15:29:24,CENTRO TECNICO LATINO USA,(832) 897-9711,HVAC,"Houston, TX",SKIP/ERROR: error creando contacto: 422 Client Error: Unprocessable Entity for url: https://services.leadconnectorhq.com/contacts/,,,error creando contacto: 422 Client Error: Unprocessable Entity for url: https://services.leadconnectorhq.com/contacts/
2026-03-24 15:29:25,"Latino's Ready Mix Concrete, LLC",(214) 752-8553,Remodeling,"Dallas, TX",SKIP/ERROR: error creando contacto: 422 Client Error: Unprocessable Entity for url: https://services.leadconnectorhq.com/contacts/,,,error creando contacto: 422 Client Error: Unprocessable Entity for url: https://services.leadconnectorhq.com/contacts/
2026-03-24 15:29:26,ENCUENTRO HISPANO,(213) 909-8095,HVAC,"Los Angeles, CA",SKIP/ERROR: error creando contacto: 422 Client Error: Unprocessable Entity for url: https://services.leadconnectorhq.com/contacts/,,,error creando contacto: 422 Client Error: Unprocessable Entity for url: https://services.leadconnectorhq.com/contacts/
2026-03-24 15:29:26,Remodelaciones Pintura Exterior Interior Dayron Miami,(786) 431-9974,Remodeling,"Miami, FL",SKIP/ERROR: error creando contacto: 422 Client Error: Unprocessable Entity for url: https://services.leadconnectorhq.com/contacts/,,,error creando contacto: 422 Client Error: Unprocessable Entity for url: https://services.leadconnectorhq.com/contacts/
2026-03-24 15:29:27,Home Remodeling Services/ Servicios de Remodelacion,(786) 568-2007,Remodeling,"Miami, FL",SKIP/ERROR: error creando contacto: 422 Client Error: Unprocessable Entity for url: https://services.leadconnectorhq.com/contacts/,,,error creando contacto: 422 Client Error: Unprocessable Entity for url: https://services.leadconnectorhq.com/contacts/
2026-03-24 15:29:28,Clases de Aire Acondicionado y Electricidad en Miami/ Fundación Latina USA/H.V.A.C,(786) 650-6600,HVAC,"Miami, FL",SKIP/ERROR: error creando contacto: 422 Client Error: Unprocessable Entity for url: https://services.leadconnectorhq.com/contacts/,,,error creando contacto: 422 Client Error: Unprocessable Entity for url: https://services.leadconnectorhq.com/contacts/
2026-03-24 15:29:28,LATINO HOME IMPROVEMENST LLC,nan,Roofing,"New York, NY",SKIP/ERROR: sin teléfono,,,sin teléfono
2026-03-24 15:29:29,Thomas Brothers Remodeling,(719) 745-5100,Remodeling,"Denver, CO",SKIP/ERROR: error creando contacto: 422 Client Error: Unprocessable Entity for url: https://services.leadconnectorhq.com/contacts/,,,error creando contacto: 422 Client Error: Unprocessable Entity for url: https://services.leadconnectorhq.com/contacts/
2026-03-24 15:32:59,Brothers Heating & Cooling Inc. & Brothers Perfect Construction LLC,(773) 387-7394,HVAC,"Chicago, IL",OK,S1WjsRbXOUIlcMqjphYy,Contratistas Latinos/Nuevo Lead,
2026-03-24 15:33:02,Hermanos HVAC,(773) 368-0896,HVAC,"Chicago, IL",OK,smmaRVbAkCVg4VTVwEgi,Contratistas Latinos/Nuevo Lead,
2026-03-24 15:33:05,CENTRO TECNICO LATINO USA,(832) 897-9711,HVAC,"Houston, TX",OK,2XpkCoycGSqbTIEf9m3s,Contratistas Latinos/Nuevo Lead,
2026-03-24 15:33:08,"Latino's Ready Mix Concrete, LLC",(214) 752-8553,Remodeling,"Dallas, TX",OK,u80itIHMWde0fi6DKElw,Contratistas Latinos/Nuevo Lead,
2026-03-24 15:33:11,ENCUENTRO HISPANO,(213) 909-8095,HVAC,"Los Angeles, CA",OK,kQcHAhTqouoGIQpcg0iT,Contratistas Latinos/Nuevo Lead,
2026-03-24 15:33:14,Remodelaciones Pintura Exterior Interior Dayron Miami,(786) 431-9974,Remodeling,"Miami, FL",OK,3lho0YXd49swb3CwRxSc,Contratistas Latinos/Nuevo Lead,
2026-03-24 15:33:16,Home Remodeling Services/ Servicios de Remodelacion,(786) 568-2007,Remodeling,"Miami, FL",OK,iY91AtP8rfk5jrUMxcIL,Contratistas Latinos/Nuevo Lead,
2026-03-24 15:33:19,Clases de Aire Acondicionado y Electricidad en Miami/ Fundación Latina USA/H.V.A.C,(786) 650-6600,HVAC,"Miami, FL",OK,Yc2zjN5DqOhD2WPqcIVX,Contratistas Latinos/Nuevo Lead,
2026-03-24 15:33:19,LATINO HOME IMPROVEMENST LLC,nan,Roofing,"New York, NY",SKIP/ERROR: sin teléfono,,,sin teléfono
2026-03-24 15:33:21,Thomas Brothers Remodeling,(719) 745-5100,Remodeling,"Denver, CO",OK,lRfIcTw7Yah5GF8TNKIS,Contratistas Latinos/Nuevo Lead,
2026-03-25 18:53:19,Liberte Construction,admin@liberteconstruction.com,(612) 712-6420,,,OK,SI,dry-run,,
2026-03-25 18:53:19,Sela Roofing & Remodeling,info@selaroofing.com,(612) 482-8213,,,OK,SI,dry-run,,
2026-03-25 21:53:04,Liberte Construction,admin@liberteconstruction.com,(612) 712-6420,,,OK,NO,dry-run,,
2026-03-25 21:53:04,Sela Roofing & Remodeling,info@selaroofing.com,(612) 482-8213,,,OK,NO,dry-run,,
2026-03-25 21:53:04,R & R Roofing Inc.,rrroofing77@gmail.com,(952) 210-4988,,,OK,NO,dry-run,,
2026-03-25 21:53:04,Kaufman Roofing,info@kaufmanroofing.com,(612) 722-0965,,,OK,NO,dry-run,,
2026-03-25 21:53:04,Bayport Roofing and Siding,info@bayportroofing.com,(612) 235-7663,,,OK,NO,dry-run,,
2026-03-25 21:53:04,eRoof,quote@eroofquote.com,(612) 354-4490,,,OK,NO,dry-run,,
2026-03-25 21:53:04,All Ears Roofing - Minnesota,info@allearsroofing.com,(651) 364-7250,,,OK,NO,dry-run,,
2026-03-25 21:53:04,"Twin City Roofing Construction Specialists, Inc.",support@twincityroofing.com,(651) 371-4117,,,OK,NO,dry-run,,
2026-03-25 21:53:04,Anchor Roofing & Exteriors,stu@anchorroofingmn.com,(612) 363-7443,,,OK,NO,dry-run,,
2026-03-25 21:53:04,"Viking Contractors, LLC",info@vikingcontractorsllc.com,(612) 567-5522,,,OK,NO,dry-run,,
2026-03-25 21:53:04,22nd Century Roofing,main@22ndcenturyroofing.com,(612) 245-1801,,,OK,NO,dry-run,,
2026-03-25 21:53:04,"Craftsmen Home Improvements, Inc.",contact@chi-service.com,(952) 930-3777,,,OK,NO,dry-run,,
2026-03-25 21:53:04,"Shelter Construction, LLC",info@shelter-usa.com,(763) 363-3448,,,OK,NO,dry-run,,
2026-03-25 21:53:04,"New Life Contracting, Inc.",hello@newlifecontracting.com,(651) 661-1323,,,OK,NO,dry-run,,
2026-03-25 21:53:04,"Soderlin Plumbing, Heating & Air Conditioning",info@soderlin.com,(612) 409-7388,,,OK,NO,dry-run,,
2026-03-25 21:53:04,Ron the Sewer Rat,info@ronthesewerrat.com,(612) 389-9669,,,OK,NO,dry-run,,
2026-03-25 21:53:04,Bedrock Plumbing & Drain Cleaning,service@bedrockplumbers.com,(952) 900-3807,,,OK,NO,dry-run,,
2026-03-25 21:53:04,Blue Yeti HVAC & Plumbing Services,support@blueyetiservices.com,(952) 209-7360,,,OK,NO,dry-run,,
2026-03-25 21:53:04,Sabastian and Sons Plumbing Service LLC,snsplumbing.net@gmail.com,(763) 657-9821,,,OK,NO,dry-run,,
2026-03-25 21:53:04,MN Plumbing & Home Services,info@mnplumbing.com,(952) 522-2231,,,OK,NO,dry-run,,
2026-03-25 21:53:04,Water Heaters Now!,solutions@waterheatersnow.com,(612) 400-8073,,,OK,NO,dry-run,,
2026-03-25 21:53:04,Mark's Plumbing Service & Repair,info@marksplumbingservice.com,(763) 354-2800,,,OK,NO,dry-run,,
2026-03-25 21:53:04,Norblom Plumbing,service@norblomplumbing.com,(612) 827-4033,,,OK,NO,dry-run,,
2026-03-25 21:53:04,Service Star Plumbing,contactservicestar@gmail.com,(763) 760-9165,,,OK,NO,dry-run,,
2026-03-25 21:53:04,Varsity Painters,info@varsitypainters.com,(952) 938-3886,,,OK,NO,dry-run,,
2026-03-25 21:53:04,Headwaters Painting,hello@headwaterspainting.com,(612) 208-6383,,,OK,NO,dry-run,,
2026-03-25 21:53:04,On A Roll LLC,damon@onarollmn.com,(612) 231-1234,,,OK,NO,dry-run,,
2026-03-25 21:53:04,Home Drywall & Painting,info@homempls.com,(612) 816-5333,,,OK,NO,dry-run,,
2026-03-25 21:53:04,M. Carlson Painting,info@mcarlsonpainting.com,(952) 933-9968,,,OK,NO,dry-run,,
2026-03-25 21:53:04,Durahome Painting Plus,info@my-domain.com,(612) 400-8864,,,OK,NO,dry-run,,
2026-03-25 21:53:04,OKeefe Painting,conor@okeefepainting.com,(612) 298-2244,,,OK,NO,dry-run,,
2026-03-25 21:53:04,BLUE Painting,hello@bluepainting.com,(952) 395-6009,,,OK,NO,dry-run,,
2026-03-25 21:53:04,Top-Tier Professional Painting,toptierpropainting@gmail.com,(612) 429-7944,,,OK,NO,dry-run,,
2026-03-25 21:53:04,Flannery Painting,johnflannery@comcast.net,(612) 351-6023,,,OK,NO,dry-run,,
2026-03-25 21:53:04,Ojeda Drywall & Painting,info@ojedadrywall.com,(651) 443-9632,,,OK,NO,dry-run,,
2026-03-25 21:53:04,"M P Johnson Construction, Inc.",info@mpjohnson.com,(612) 339-3733,,,OK,NO,dry-run,,
2026-03-25 21:53:04,Nordic Construction Llc,ryan@nordicconstructionllc.com,(952) 484-6065,,,OK,NO,dry-run,,
2026-03-25 21:53:04,Kenzo Construction,dylan@kenzoconstruction.com,(763) 843-4485,,,OK,NO,dry-run,,
2026-03-25 21:53:04,Priority Roofing,minneapolis@priorityroofs.com,(612) 916-4157,,,OK,NO,dry-run,,
2026-03-25 21:53:04,Exceptional Exteriors | Roofing Contractors | MINNESOTA,admin@exceptionalexil.com,(612) 230-0167,,,OK,NO,dry-run,,
2026-03-25 21:53:04,Classic Concepts Painting and Renovations,cc.classicconcepts@gmail.com,(651) 354-6617,,,OK,NO,dry-run,,
2026-03-25 21:53:04,Ring Construction,joe@justaringaway.com,(651) 280-0927,,,OK,NO,dry-run,,
2026-03-25 21:53:04,Complete Construction of Mpls,contact@ccmpls.com,(763) 777-3901,,,OK,NO,dry-run,,
2026-03-25 21:53:04,Grizzly Construction,hello@grizzlyconstructionmn.com,(612) 444-1133,,,OK,NO,dry-run,,
2026-03-25 21:53:04,Muse Remodeling,museremodeling@gmail.com,(763) 807-6928,,,OK,NO,dry-run,,
2026-03-25 21:53:04,Elysian Construction,info@elysianbuilt.com,(952) 467-6874,,,OK,NO,dry-run,,
2026-03-25 21:53:04,Urban Renovations LLC,ur@urbanrenovationsmn.com,(612) 695-7680,,,OK,NO,dry-run,,
2026-03-25 21:53:04,Simon Construction,info@simonconstruction.com,(612) 861-7000,,,OK,NO,dry-run,,
2026-03-25 21:53:04,Tusk Builders,hello@tuskbuilders.com,(612) 234-1531,,,OK,NO,dry-run,,
2026-03-25 21:53:04,JoNick Construction,info@jonickconstruction.com,(612) 545-6622,,,OK,NO,dry-run,,
2026-03-25 21:53:04,Prima Construction,info@prima-construction.com,(612) 888-5959,,,OK,NO,dry-run,,
2026-03-25 21:53:04,Red Fox Remodeling,info@redfoxremodeling.com,(612) 208-2794,,,OK,NO,dry-run,,
2026-03-25 21:53:04,Wonderwoman Construction,info@wonderwomanconstruction.com,(612) 210-9220,,,OK,NO,dry-run,,
2026-03-25 21:53:04,M General Contractors,info@mgencon.com,(612) 217-2334,,,OK,NO,dry-run,,
2026-03-25 21:53:04,Mn Construction & Remodeling INC,minnesotaalltiling@gmail.com,(612) 670-2739,,,OK,NO,dry-run,,
2026-03-25 21:53:04,Sylvestre Remodeling & Design,info@sylvestreconstruction.com,(612) 861-0188,,,OK,NO,dry-run,,
2026-03-25 21:53:04,MG Construction Services,info@mountaingroupcc.com,nan,,,SKIP/ERROR: sin teléfono,NO,,,sin teléfono
2026-03-25 21:53:04,Perry & Horton Construction INC,info@phmnconstruction.com,(612) 440-7794,,,OK,NO,dry-run,,
2026-03-25 21:53:04,"D.S. Bahr Construction, Inc.",dsbahr@citlink.net,(612) 722-1448,,,OK,NO,dry-run,,
2026-03-25 21:53:04,A. DeTomaso Construction,farrah@adcmn.com,(651) 789-3100,,,OK,NO,dry-run,,
2026-03-25 21:53:04,Avalon Construction Inc.,alex@avalon-construction.net,(612) 239-6505,,,OK,NO,dry-run,,
2026-03-25 21:53:04,Central Roofing Company,info@centralroofing.com,(763) 572-0660,,,OK,NO,dry-run,,
2026-03-25 21:53:04,Midwest Roof & Solar,info@midwestroofandsolar.com,(612) 554-9372,,,OK,NO,dry-run,,
2026-03-25 21:53:04,Roof Repair PHD,roofrepairphd@gmail.com,(612) 418-4240,,,OK,NO,dry-run,,
2026-03-25 21:53:04,Crown Roofing & Restoration,info@buildthecrown.com,(651) 724-9747,,,OK,NO,dry-run,,
2026-03-25 21:53:04,First Choice Builds,info@firstchoicebuilds.com,(651) 369-9003,,,OK,NO,dry-run,,
2026-03-25 21:53:04,Action Roofing & Siding LLC,action@actionroofing.net,(651) 300-0049,,,OK,NO,dry-run,,
2026-03-25 21:53:04,Best Choice Roofing,yournewroof@bestchoiceroofing.com,(952) 592-6757,,,OK,NO,dry-run,,
2026-03-25 21:53:04,CM ROOFING LLC,info@mysite.com,(612) 381-4169,,,OK,NO,dry-run,,
2026-03-25 21:53:04,Pro Exteriors LLC,steve@proexteriorsmn.com,(952) 426-0447,,,OK,NO,dry-run,,
2026-03-25 21:53:04,Roofers of Minnesota Company,rick@roofersofminnesota.com,(612) 662-6226,,,OK,NO,dry-run,,
2026-03-25 21:53:04,Midwest Building Exteriors,office@mnmbe.com,(612) 750-6051,,,OK,NO,dry-run,,
2026-03-25 21:53:04,Alpha Plumbing.Heating.Cooling,customersupport@callalphamn.com,(612) 274-0277,,,OK,NO,dry-run,,
2026-03-25 21:53:04,Voda Plumbing Inc.,vodaplumbing@gmail.com,(612) 282-9036,,,OK,NO,dry-run,,
2026-03-25 21:53:04,Blaylock Plumbing Co,info@blaylockplumbing.com,(612) 869-7531,,,OK,NO,dry-run,,
2026-03-25 21:53:04,Southtown Plumbing inc.,plumber@southtownplumbing.com,(612) 866-3057,,,OK,NO,dry-run,,
2026-03-25 21:53:04,Peterson Plumbing,alexp@petersonplumbingllc.com,(612) 655-4022,,,OK,NO,dry-run,,
2026-03-25 21:53:04,Modern Plumbing & Heating,customerservice@modernplumb.com,(763) 639-1632,,,OK,NO,dry-run,,
2026-03-25 21:53:04,Brennan Heikes Professional Painting LLC,brennan@brennanheikespainting.com,(612) 743-4458,,,OK,NO,dry-run,,
2026-03-25 21:53:04,Edina Painting Company,gf@edinapainting.com,(612) 987-4010,,,OK,NO,dry-run,,
2026-03-25 21:53:04,FoxFire Painting LLC,foxfirepainting@gmail.com,(952) 460-0123,,,OK,NO,dry-run,,
2026-03-25 21:53:04,Cesar's Painting,info@cesarspaintingllc.com,(651) 650-4747,,,OK,NO,dry-run,,
2026-03-25 21:53:04,Rowland Paint LLC,info@rowlandpaint.com,(952) 567-3900,,,OK,NO,dry-run,,
2026-03-25 21:53:04,Stone Valley Contractors,info@stonevalleypainting.com,(763) 269-8700,,,OK,NO,dry-run,,
2026-03-25 21:53:04,"Brushed Monkey, Inc.",interiorarts@brushedmonkey.com,(612) 803-1356,,,OK,NO,dry-run,,
2026-03-25 21:53:04,Three Guys LLC,info@three-guys.net,(952) 484-9104,,,OK,NO,dry-run,,
2026-03-25 21:53:04,H B Painting Co.,mark@hbpainting.com,(612) 867-8493,,,OK,NO,dry-run,,
2026-03-25 21:53:04,Pro City Painters,cole@procitypainters.com,(612) 852-5119,,,OK,NO,dry-run,,
2026-03-25 21:53:04,All Star Painters,eloy.allstars@gmail.com,(612) 328-6418,,,OK,NO,dry-run,,
2026-03-25 21:53:04,"Woodland Painting, Inc.",todd@woodlandpainting.com,(952) 476-4030,,,OK,NO,dry-run,,
2026-03-25 21:53:04,Affordable painting,p.solliday@comcast.net,(612) 816-2380,,,OK,NO,dry-run,,
2026-03-25 21:53:04,Allens Perfect Painting LLC,allensperfectpainting@gmail.com,(612) 388-2884,,,OK,NO,dry-run,,
2026-03-25 21:53:04,JW Landscaping and Remodeling,jwlandscapingremodeling@gmail.com,(612) 221-2902,,,OK,NO,dry-run,,
2026-03-25 21:53:34,Liberte Construction,admin@liberteconstruction.com,(612) 712-6420,,,OK,SI,YZ5PtRZ7Lo2p3ohETVIr,Contratistas Latinos/Nuevo Lead,
2026-03-25 21:53:41,Sela Roofing & Remodeling,info@selaroofing.com,(612) 482-8213,,,OK,SI,8uentsgLrmfB5gM8bqVv,Contratistas Latinos/Nuevo Lead,
2026-03-25 21:53:47,R & R Roofing Inc.,rrroofing77@gmail.com,(952) 210-4988,,,OK,SI,tlUBHbqdn6G98I8tAEKj,Contratistas Latinos/Nuevo Lead,
2026-03-25 21:53:54,Kaufman Roofing,info@kaufmanroofing.com,(612) 722-0965,,,OK,SI,nDHVrSn0iAd2D8f4HKL9,Contratistas Latinos/Nuevo Lead,
2026-03-25 21:54:01,Bayport Roofing and Siding,info@bayportroofing.com,(612) 235-7663,,,OK,SI,1H3Aa93F1DdAcHYdJv7z,Contratistas Latinos/Nuevo Lead,
2026-03-25 21:54:08,eRoof,quote@eroofquote.com,(612) 354-4490,,,OK,SI,HfOODvLpoCf9LaZihLRs,Contratistas Latinos/Nuevo Lead,
